duration,src_bytes,dst_bytes,count,serror_rate,label
0.1741503165207152,12527.413355309338,148.89077748431,422,0.9003890810263684,1
0.030832860280943803,7738.769330124947,159.33673100886654,314,0.98603304057251,1
0.00923960561099441,452.23425532348836,496.2777763490158,3,0.09000831830164807,0
1.6473482913035662,440.7606075761131,589.5193220027733,9,0.07511780478084182,0
0.006422201247407275,11993.717546931615,127.65200429261792,358,0.8086200217896649,1
0.04850848428490843,9174.004355713132,163.84826930440937,492,0.9116342367780882,1
0.05737906098150877,9341.104427305818,44.81650857348154,411,0.961019462408227,1
0.021268956728444262,8606.456363140851,52.712696965160944,496,0.9819096946024277,1
0.5262813931989295,5588.867885801862,128.61951555878377,459,0.8474966610338768,1
2.275123225194523,577.0865193886967,457.1884839034087,9,0.014055296757836079,0
0.11131549686950415,8822.266346522607,85.78076751967453,434,0.9201584298679238,1
0.6984353243887704,572.5766623898692,494.23812029664145,4,0.09664173858664074,0
0.019754068939390218,5023.345293174021,174.8715841589813,377,0.8935441231942302,1
0.6266069481821096,465.7312405919651,510.42011039518763,2,0.08539619669554221,0
0.028830613219322627,9442.233211698487,109.80657295119536,264,0.9537494262725026,1
0.09835706144841048,322.12797510957216,437.62310393041946,6,0.076190181260487,0
0.08045415873998299,9766.468168409507,40.906293728959945,329,0.9228372488638023,1
0.006988885849612299,8564.162218504796,103.9288514859575,486,0.8112448589701945,1
0.532079354152605,475.24813644484954,539.3317839394372,2,0.00038199226585831084,0
0.024131577425847265,9540.902689279306,36.1847791730832,315,0.9435352315586999,1
0.4921302917942186,536.6598246096848,347.44748290752614,2,0.0254391580841847,0
0.3857354261645083,542.9618219132586,538.8578604530965,3,0.03773180539631929,0
2.9421645379632437,408.1348053515802,621.8761851697317,4,0.02953014775718328,0
0.6765179657972332,501.8433933065393,504.38114719791093,3,0.07945155444907487,0
1.174212527567719,587.1124703431692,614.8765700372103,3,0.01544597472233238,0
0.009584095560583601,9088.920947952258,167.3112878101374,196,0.8127589112507196,1
0.6985196328296385,378.8983800237543,564.7195939702741,3,0.055864239645042536,0
0.04983342768841731,10343.678679587063,166.43204141241156,194,0.8099211816698966,1
0.04552028996462769,10655.64234568617,39.89252369619556,442,0.9089110649309351,1
0.18866772280370347,8938.058204376071,109.47399106105404,199,0.8946871318750043,1
0.24311800342990336,548.9374561227918,342.9499396376823,9,0.047684346831781715,0
0.0661797884559367,8870.451991658116,83.1872630659464,344,0.9023560913138962,1
2.3888609510893404,413.9586634716048,377.4234336997659,5,0.06522916485919397,0
0.14220303685493482,10632.311914365557,166.528745201952,202,0.8102526918351997,1
0.08484875058031206,645.3384477117701,302.45334336461286,3,0.06573534821701287,0
0.022349613579934705,10933.341963932162,93.61726592409049,169,0.8456662504737222,1
0.07666137595445494,654.7505201330061,511.9580368414153,3,0.06775422674589532,0
0.07188415530315702,763.2382064837391,379.03589813087945,7,0.07139526325065898,0
1.1906427327993416,604.900922583689,457.0594458874747,7,0.08341445970006758,0
0.14457927117388011,9754.582132808551,176.50975994316758,404,0.9394332508580701,1
0.45197449896696235,423.6740843457483,672.7543170100712,6,0.05339674725477638,0
4.657004890140231,427.2862824175131,731.9329539981694,5,0.08393384923560024,0
1.1931554084399134,677.080063563551,409.609235853521,4,0.005433203482290383,0
0.0325526249643295,7790.27441387496,121.41583461876188,391,0.9515553120750316,1
0.1645432535124599,9517.005108258443,106.71482486238965,275,0.9333371303785026,1
0.04608944761872568,9932.774870592573,56.083846141013055,125,0.9128833175559495,1
0.34589535693063156,8830.7645386856,190.35983218189426,476,0.9865133417411922,1
0.1117402734303147,10648.11405644312,134.77012372751494,158,0.989537235412856,1
0.015935106340465577,10561.272808980273,111.7012227176574,472,0.8358189878656364,1
0.18263343161106416,9937.121659250448,39.648917607139225,484,0.9865735380253267,1
0.41903095386823763,9406.785081860404,138.59600774183374,319,0.9413208257988436,1
0.300495811253576,11358.285550876391,148.92110560140176,229,0.9246420746136014,1
0.07863528863524105,13146.039450429713,114.90792329952629,272,0.864413507039146,1
1.863526040097277,756.0084538268795,553.8755992446369,1,0.027140938044671437,0
2.2521519975341966,494.4452301103381,443.59213692632716,8,0.06522242595454725,0
0.012613325343695843,8184.487639706159,142.09918477260635,210,0.8655676397700068,1
0.034092103232703445,13038.567847283537,81.5396399776277,357,0.8744164509925793,1
1.917387017179419,334.51433281342304,596.4087168288357,6,0.05430245839576632,0
1.0475683864069716,745.5300139910894,593.4319911239273,1,0.08354802257421945,0
0.27970020366242127,494.4415329089545,521.7432873179723,7,0.030233324935149377,0
0.06420925886156549,14176.88554573985,159.8623461822614,412,0.9869591034985566,1
0.22452062273805207,11513.577359973964,144.64769350543847,440,0.8900700771561586,1
0.860155902641585,548.1009231736713,520.1099046714968,6,0.055770882625004396,0
0.18231995731582895,4017.7280581985533,59.75167595737196,383,0.9512384468213562,1
0.3903838028814744,554.3360192379935,442.6299996061421,4,0.012055841640369026,0
0.07370147220569544,10167.653255858722,124.56038327059981,129,0.8050697208527877,1
0.30246096574324305,8664.440887062228,51.77311025449043,291,0.9532694426209305,1
2.817255455387152,551.7659020469123,435.0722454933993,4,0.03578140841135489,0
0.39331421318413134,269.8078835264415,431.89483425251194,7,0.03970150412371917,0
1.036124341547692,528.9774856896413,577.1698710648345,3,0.08900970351838083,0
0.0339161670569886,9266.985959263897,141.7375663162441,471,0.8875799774285825,1
0.04088866362702279,11749.034148265046,56.91484648718709,283,0.8979571735976482,1
0.4998956075902351,8684.330892295726,48.072808957801385,359,0.9904124893278006,1
0.19573250068054282,6260.516600609159,70.9108983303973,221,0.8563650006590944,1
0.3364691574205587,436.26128726934826,554.1462728204788,3,0.012436839900051023,0
0.8400443055872574,375.5345296688583,394.65844368263436,4,0.05417048124100041,0
0.02298320428713375,11069.63467269182,120.02406932531643,100,0.9927370377374098,1
0.3935320868030868,566.9672548830039,392.99152336738473,8,0.007093221613377343,0
0.20067898874966336,340.5572341205633,536.8673308872901,1,0.06678046832264066,0
3.7235570086999927,615.9329803364249,366.5974505081796,2,0.027875987241455305,0
0.017634517448085626,8277.82417965286,136.9826575862336,187,0.8111481707174883,1
0.014418780059010351,9893.75869396491,1.6465148206423805,118,0.9527031687336425,1
0.07959746073698896,11902.898554116173,45.39181836409551,102,0.8090302728824584,1
0.02855292031963382,10540.114716782844,89.0673361282482,245,0.8014706089108854,1
0.3352496763810817,563.8592458777374,474.2623462576655,4,0.05771998867345508,0
0.02876246692962019,8279.229978440995,68.63432770243486,427,0.8938813683978516,1
0.08789172619608406,415.01556305352085,523.8789159026513,5,0.0023352096328185913,0
0.13193801039927686,9513.232041249963,169.97973225728967,467,0.8898157028269752,1
1.5886194749542049,510.64302276918966,743.9752406339273,3,0.0407584208573817,0
0.3632878599687583,475.10358515209265,513.2969674146876,8,0.05174463517550413,0
0.1949335702248227,448.8784323568815,385.3654606981312,4,0.04017788006543243,0
0.13015223395444864,403.5076539419896,444.10781527284115,2,0.07738796557301564,0
0.3614817536278776,13925.17438106159,114.18755118307506,243,0.995082073536949,1
0.03319768483987264,10938.535179617053,40.16056767868442,395,0.880375254247348,1
0.04912937947777809,11716.90223331333,111.26320586237748,233,0.9094090691231156,1
0.152015429112316,10510.767511348635,73.53339437758146,191,0.9006690261212308,1
1.764557865240934,448.61330826633065,495.4413983644502,9,0.04724933550065136,0
0.07236180576173268,9172.788933156711,102.26113544999913,164,0.9715715567034978,1
0.0360848969982313,9383.03442308836,111.21082021453965,446,0.9719290690705213,1
0.08606729434454638,11194.456436506769,77.04548448905041,290,0.9487810374604304,1
0.007309980660067168,10144.07372256749,124.80995936816582,108,0.8834328557951404,1
0.37725634756856646,11371.015477580408,72.49423585317305,204,0.8775945508795773,1
0.8238874948858288,611.9574911434577,576.0414656144297,5,0.07022587660316643,0
0.07554608952579714,729.889812361925,492.95012219409085,4,0.08221798868164233,0
0.02053609836776891,9575.582060197698,73.23416437161706,350,0.9755498809725249,1
0.3970909889426446,12549.750082557444,6.509183023391799,444,0.9285590141012618,1
0.021930804684137824,9630.9492846883,118.07086586365514,435,0.8264537430196964,1
0.08943587635739941,12163.533455345658,135.63560144306658,386,0.8583822346995615,1
